row,original_index,problem_id,sample_idx,y_error,is_correct,n_steps,response_chars,primary_escape_raw_mean,primary_escape_mean,primary_escape_late,primary_escape_max,primary_coherent_escape,primary_late_coherent_escape,primary_normal_persistence,phase_escape_mean,phase_coherent_escape,shuffle_escape_mean,shuffle_coherent_escape,wrong_problem_escape_mean,wrong_problem_coherent_escape,random_escape_mean,rank_support_rate,mean_selected_rank,state_match_cosine_mean,shuffle_changed_rate_mean
663,700,58,4,0,1,10,470,0.5385122895240784,0.5385122895240784,0.5396767258644104,0.8698084354400635,0.016665777191519737,0.050820741802453995,0.030947808176279068,0.5385122895240784,0.016665777191519737,0.6636322140693665,0.02591671608388424,0.8649763464927673,0.02469521574676037,0.9926295280456543,1.0,3.555555582046509,0.8662181496620178,1.0
664,701,58,5,0,1,11,585,0.5012457370758057,0.5012457370758057,0.4880807399749756,0.6917222738265991,0.018384622409939766,0.03701133653521538,0.03667786717414856,0.5012457370758057,0.018384622409939766,0.6819199323654175,0.027578892186284065,0.8601090312004089,0.022603673860430717,0.9922126531600952,1.0,3.5,0.8467527031898499,1.0
665,702,58,6,1,0,14,793,0.4549972712993622,0.4549972712993622,0.7549044489860535,0.9723674654960632,0.00488171074539423,0.02519974112510681,0.010729098692536354,0.4549972712993622,0.00488171074539423,0.6173231601715088,0.02979239821434021,0.821137011051178,0.007050132378935814,0.9883130192756653,1.0,4.0,0.8318697214126587,1.0
666,703,58,7,0,1,9,425,0.30262964963912964,0.30262964963912964,0.26128706336021423,0.402662992477417,0.009666837751865387,0.029512692242860794,0.03194279968738556,0.30262964963912964,0.009666837751865387,0.60856032371521,0.04713795706629753,0.8374282717704773,0.032898835837841034,0.9929451942443848,1.0,3.75,0.8970093727111816,1.0
667,704,58,8,0,1,10,488,0.5910065770149231,0.5910065770149231,0.31986165046691895,0.823147177696228,0.02751426212489605,0.07089261710643768,0.04655492305755615,0.5910065770149231,0.02751426212489605,0.7235114574432373,0.0312919095158577,0.8394663333892822,0.02026320807635784,0.992559552192688,1.0,3.6666667461395264,0.8497105240821838,1.0
668,705,58,9,0,1,9,339,0.17843736708164215,0.17843736708164215,0.18238383531570435,0.21682250499725342,0.006201405078172684,0.025482293218374252,0.034753963351249695,0.17843736708164215,0.006201405078172684,0.5490409731864929,0.04968898743391037,0.8070294260978699,0.02350667305290699,0.9917661547660828,1.0,3.875,0.9011051058769226,1.0
669,706,58,10,1,0,11,509,0.695148229598999,0.695148229598999,0.5082716941833496,0.8847770690917969,0.023507094010710716,0.060696303844451904,0.03381594642996788,0.695148229598999,0.023507094010710716,0.6942703127861023,0.018031185492873192,0.8571816682815552,0.01699310727417469,0.9893616437911987,1.0,4.0,0.8263179659843445,1.0
670,707,58,11,0,1,9,326,0.24121223390102386,0.24121223390102386,0.23906788229942322,0.44443464279174805,0.01152213104069233,0.05449523404240608,0.04776760935783386,0.24121223390102386,0.01152213104069233,0.5367304086685181,0.05331500247120857,0.8182397484779358,0.018850069493055344,0.9879422187805176,1.0,4.0,0.8931477665901184,1.0
671,708,59,0,0,1,3,239,0.8746141195297241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8752708435058594,1.0
672,709,59,1,0,1,6,266,0.3641704320907593,0.15180686116218567,0.15180686116218567,0.15180686116218567,0.15180686116218567,0.15180686116218567,1.0,0.15180686116218567,0.15180686116218567,0.8847800493240356,0.8847801089286804,0.4089827537536621,0.3405558168888092,0.9926644563674927,0.20000000298023224,4.0,0.8561035990715027,1.0
673,710,59,2,0,1,7,479,0.5127444267272949,0.22477567195892334,0.22477567195892334,0.3219907879829407,0.09035539627075195,0.09035539627075195,0.40198031067848206,0.22477567195892334,0.09035539627075195,0.6466579437255859,0.3477058708667755,0.48154741525650024,0.12532217800617218,0.9890500903129578,0.3333333432674408,4.0,0.8810928463935852,1.0
674,711,59,3,0,1,5,371,0.194613516330719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8960915207862854,1.0
675,712,59,4,0,1,10,659,0.7469046115875244,0.7071239352226257,0.6117532253265381,0.8896114230155945,0.032702405005693436,0.04971298947930336,0.04624706879258156,0.7071239352226257,0.032702405005693436,0.7395409345626831,0.10357315093278885,0.776448130607605,0.03993447870016098,0.9951930642127991,0.5555555820465088,3.555555582046509,0.833721399307251,1.0
676,713,59,5,0,1,6,303,0.4536217153072357,0.13848772644996643,0.13848772644996643,0.13848772644996643,0.13848774135112762,0.13848774135112762,1.0,0.13848772644996643,0.13848774135112762,0.18763767182826996,0.18763767182826996,0.3897392451763153,0.3137916624546051,0.9927071332931519,0.20000000298023224,4.0,0.8679762482643127,1.0
677,714,59,6,0,1,6,434,0.5121908187866211,0.08513273298740387,0.08513273298740387,0.08513273298740387,0.08513272553682327,0.08513272553682327,0.9999999403953552,0.08513273298740387,0.08513272553682327,0.728291392326355,0.728291392326355,0.3117237389087677,0.24410095810890198,0.9981598854064941,0.20000000298023224,4.0,0.870483934879303,1.0
678,715,59,7,0,1,4,258,0.33948859572410583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.9013539552688599,1.0
679,716,59,8,0,1,6,310,0.33294767141342163,0.5950406789779663,0.5950406789779663,0.5950406789779663,0.5950406789779663,0.5950406789779663,1.0,0.5950406789779663,0.5950406789779663,0.843354344367981,0.8433544039726257,0.643007218837738,0.5919459462165833,0.9842387437820435,0.20000000298023224,4.0,0.8762438297271729,1.0
680,717,59,9,0,1,5,213,0.5481427907943726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8636153340339661,1.0
681,718,59,10,0,1,5,334,0.14262288808822632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8942599892616272,1.0
682,719,59,11,0,1,7,329,0.587614893913269,0.22164419293403625,0.22164419293403625,0.333046555519104,0.06716293841600418,0.06716293841600418,0.3030214011669159,0.22164419293403625,0.06716293841600418,0.6680691838264465,0.28904613852500916,0.5064927339553833,0.14656248688697815,0.9955293536186218,0.3333333432674408,4.0,0.850301206111908,1.0
683,720,60,0,0,1,7,461,0.265938937664032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8627402782440186,1.0
684,721,60,1,0,1,4,305,0.8452319502830505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8304312825202942,1.0
685,722,60,2,0,1,6,366,0.6206434965133667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8340914249420166,1.0
686,723,60,3,0,1,14,757,0.7576624751091003,0.7612990736961365,0.7497936487197876,0.984771192073822,0.022964321076869965,0.01921370066702366,0.030164645984768867,0.7612990736961365,0.022964321076869965,0.6302444338798523,0.041196100413799286,0.8612950444221497,0.023692358285188675,0.9940509796142578,0.5384615659713745,3.615384578704834,0.7892566323280334,1.0
687,724,60,4,0,1,12,537,0.7235211730003357,0.5521063804626465,0.4655556082725525,0.8983095288276672,0.042657408863306046,0.039070580154657364,0.07726301997900009,0.5521063804626465,0.042657408863306046,0.7177487015724182,0.07431817054748535,0.7420007586479187,0.04087340459227562,0.9922229647636414,0.4545454680919647,4.0,0.8047177791595459,1.0
688,725,60,5,0,1,7,333,0.379629909992218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8404701352119446,1.0
689,726,60,6,0,1,7,468,0.46717867255210876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8465789556503296,1.0
690,727,60,7,0,1,7,509,0.2842765152454376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8592187166213989,1.0
691,728,60,8,0,1,10,620,0.6306862831115723,0.4570692181587219,0.4570692181587219,0.6842029094696045,0.07377393543720245,0.07377393543720245,0.1614064872264862,0.4570692181587219,0.07377393543720245,0.5508099794387817,0.12381959706544876,0.6945534348487854,0.0915679857134819,0.9968341588973999,0.3333333432674408,4.0,0.822414219379425,1.0
692,729,60,9,1,0,6,527,0.6034756302833557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.843081533908844,1.0
693,730,60,10,0,1,7,376,0.2767769694328308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8550806641578674,1.0
694,731,60,11,0,1,8,583,0.5115161538124084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8514713048934937,1.0
695,732,61,0,0,1,7,353,0.18231233954429626,0.19170129299163818,0.19170129299163818,0.19170129299163818,0.19170129299163818,0.19170129299163818,1.0,0.19170129299163818,0.19170129299163818,0.8176345825195312,0.8176345825195312,0.3906705379486084,0.30202773213386536,0.9965618848800659,0.1666666716337204,4.0,0.8876221179962158,1.0
696,733,61,1,0,1,7,367,0.12145191431045532,0.06446177512407303,0.06446177512407303,0.06446177512407303,0.06446177512407303,0.06446177512407303,1.0,0.06446177512407303,0.06446177512407303,0.6188845634460449,0.6188845634460449,0.43283557891845703,0.3415866196155548,0.9902248382568359,0.1666666716337204,4.0,0.8901150226593018,1.0
697,734,61,2,0,1,7,399,0.252214640378952,0.09395425021648407,0.09395425021648407,0.09395425021648407,0.09395425766706467,0.09395425766706467,1.0000001192092896,0.09395425021648407,0.09395425766706467,0.881436824798584,0.8814368844032288,0.46723929047584534,0.3780137300491333,0.9938490986824036,0.1666666716337204,4.0,0.8381054997444153,1.0
698,735,61,3,0,1,7,343,0.1434909552335739,0.07107788324356079,0.07107788324356079,0.07107788324356079,0.0710778757929802,0.0710778757929802,0.9999998807907104,0.07107788324356079,0.0710778757929802,0.2096485197544098,0.2096485048532486,0.4421904385089874,0.35208994150161743,0.996487021446228,0.1666666716337204,4.0,0.8920488357543945,1.0
699,736,61,4,0,1,9,543,0.44887247681617737,0.4219108521938324,0.26393866539001465,0.8958274126052856,0.06018402427434921,0.027536144480109215,0.14264631271362305,0.4219108521938324,0.06018402427434921,0.6882950067520142,0.1076318770647049,0.7114604711532593,0.06906341016292572,0.9910264015197754,0.5,3.875,0.8708670139312744,1.0
700,737,61,5,0,1,11,424,0.5824294090270996,0.5968632698059082,0.6003965139389038,0.9373143911361694,0.0391741506755352,0.05531352758407593,0.0656333863735199,0.5968632698059082,0.0391741506755352,0.7651045322418213,0.06357011944055557,0.8480798006057739,0.045523930341005325,0.9928792715072632,0.6000000238418579,3.5999999046325684,0.8189451694488525,1.0
701,738,61,6,0,1,6,383,0.4210798740386963,0.4980655312538147,0.4980655312538147,0.4980655312538147,0.4980655312538147,0.4980655312538147,1.0,0.4980655312538147,0.4980655312538147,0.7917019128799438,0.7917019128799438,0.7634909152984619,0.6591484546661377,0.9963204860687256,0.20000000298023224,4.0,0.8549180626869202,1.0
702,739,61,7,0,1,9,483,0.40558043122291565,0.3296213746070862,0.2983725965023041,0.45873013138771057,0.0369664691388607,0.021410426124930382,0.11214827746152878,0.3296213746070862,0.0369664691388607,0.5494005680084229,0.15167370438575745,0.697028398513794,0.08646270632743835,0.9936591386795044,0.5,3.875,0.8553141951560974,1.0
703,740,61,8,0,1,9,679,0.4440165162086487,0.3282197117805481,0.2661644518375397,0.5143855214118958,0.05218224227428436,0.035345859825611115,0.1589856892824173,0.3282197117805481,0.05218224227428436,0.7359248995780945,0.144514262676239,0.682854413986206,0.08426249772310257,0.9936051964759827,0.5,3.875,0.8548179268836975,1.0
704,741,61,9,0,1,7,337,0.3640320599079132,0.31449127197265625,0.12746265530586243,0.5015199184417725,0.16518978774547577,0.12746265530586243,0.5252602696418762,0.31449127197265625,0.16518978774547577,0.6329165697097778,0.33989065885543823,0.6609399914741516,0.2792057693004608,0.9815478324890137,0.3333333432674408,4.0,0.8584839701652527,1.0
705,742,61,10,0,1,7,299,0.21157251298427582,0.21956375241279602,0.21956375241279602,0.21956375241279602,0.21956376731395721,0.21956376731395721,1.0000001192092896,0.21956375241279602,0.21956376731395721,0.9144657254219055,0.9144657254219055,0.47670498490333557,0.3909371495246887,0.978977382183075,0.1666666716337204,4.0,0.870380163192749,1.0
706,743,61,11,0,1,8,310,0.3082802891731262,0.5798041224479675,0.5798041224479675,0.6124517917633057,0.09709372371435165,0.09709372371435165,0.16745953261852264,0.5798041224479675,0.09709372371435165,0.7444174289703369,0.14797279238700867,0.7566568851470947,0.07884801179170609,0.992806077003479,0.2857142984867096,4.0,0.8568832278251648,1.0
707,744,62,0,1,0,20,1537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
708,745,62,1,1,0,10,1716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
709,746,62,2,1,0,7,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
710,747,62,3,1,0,17,1584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
711,748,62,4,1,0,9,697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
712,749,62,5,1,0,5,335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
713,750,62,6,1,0,12,911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
714,751,62,7,1,0,7,559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
715,752,62,8,1,0,14,1067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
716,753,62,9,1,0,8,792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
717,754,62,10,1,0,10,784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
718,755,62,11,1,0,11,1154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
719,756,63,0,0,1,11,784,0.4443643093109131,0.18985342979431152,0.18985342979431152,0.24825632572174072,0.06185676530003548,0.06185676530003548,0.32581326365470886,0.18985342979431152,0.06185676530003548,0.7247743606567383,0.3714654743671417,0.5395222902297974,0.14871397614479065,0.9856245517730713,0.20000000298023224,4.0,0.8200734853744507,1.0
720,757,63,1,0,1,11,812,0.5366936326026917,0.25532662868499756,0.25532662868499756,0.38036829233169556,0.06893349438905716,0.06893349438905716,0.26998162269592285,0.25532662868499756,0.06893349438905716,0.6751072406768799,0.336743026971817,0.5680766701698303,0.18653541803359985,0.9841315150260925,0.20000000298023224,4.0,0.8013035655021667,1.0
721,758,63,2,0,1,7,546,0.47994330525398254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8193928599357605,1.0
722,759,63,3,0,1,8,555,0.5195586681365967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8337804675102234,1.0
723,760,63,4,0,1,9,438,0.47541359066963196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7940119504928589,1.0
724,761,63,5,0,1,10,683,0.597589373588562,0.15926015377044678,0.15926015377044678,0.15926015377044678,0.15926013886928558,0.15926013886928558,0.9999998807907104,0.15926015377044678,0.15926013886928558,0.9585580825805664,0.9585580229759216,0.4614567756652832,0.38389697670936584,0.9827041625976562,0.1111111119389534,4.0,0.7685608863830566,1.0
725,762,63,6,0,1,9,872,0.48076802492141724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.825651228427887,1.0
726,763,63,7,0,1,8,590,0.513561487197876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8336008787155151,1.0
727,764,63,8,1,0,7,549,0.646186351776123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8068024516105652,1.0
728,765,63,9,0,1,8,763,0.4851277470588684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8185622692108154,1.0
729,766,63,10,0,1,9,397,0.45628079771995544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.800170361995697,1.0
730,767,63,11,0,1,18,857,0.7280886769294739,0.7263161540031433,0.6214869618415833,0.9949943423271179,0.017372332513332367,0.021341029554605484,0.02391841635107994,0.7263161540031433,0.017372332513332367,0.8084705471992493,0.032506369054317474,0.8447919487953186,0.020562298595905304,0.9941567182540894,0.529411792755127,3.529411792755127,0.7409768104553223,1.0
731,768,64,0,0,1,7,622,0.6588876247406006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8021904826164246,1.0
732,769,64,1,0,1,9,611,0.4447692036628723,0.06816384196281433,0.06816384196281433,0.06816384196281433,0.06816384196281433,0.06816384196281433,1.0,0.06816384196281433,0.06816384196281433,0.9174312949180603,0.9174313545227051,0.43169891834259033,0.35341542959213257,0.9780183434486389,0.125,4.0,0.829986572265625,1.0
733,770,64,2,0,1,13,1023,0.7089799046516418,0.7100740075111389,0.6468149423599243,0.9720252752304077,0.05223991721868515,0.030153566971421242,0.07356968522071838,0.7100740075111389,0.05223991721868515,0.670876145362854,0.060194190591573715,0.7687023282051086,0.05087994411587715,0.9939231872558594,0.4166666567325592,3.5833332538604736,0.7966507077217102,1.0
734,771,64,3,1,0,8,736,0.6739500164985657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7734466195106506,1.0
735,772,64,4,0,1,9,723,0.4824371933937073,0.12211224436759949,0.12211224436759949,0.12211224436759949,0.12211224436759949,0.12211224436759949,1.0,0.12211224436759949,0.12211224436759949,0.21590594947338104,0.21590594947338104,0.4854675829410553,0.4041382968425751,0.9860743284225464,0.125,4.0,0.8293662667274475,1.0
736,773,64,5,0,1,8,728,0.6803773641586304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8101423382759094,1.0
737,774,64,6,1,0,10,876,0.6006695032119751,0.42020803689956665,0.42020803689956665,0.6695770025253296,0.18207217752933502,0.18207217752933502,0.43329057097435,0.42020803689956665,0.18207217752933502,0.6401702761650085,0.28122249245643616,0.6102650761604309,0.19817711412906647,0.9946392774581909,0.2222222238779068,4.0,0.7683230042457581,1.0
738,775,64,7,1,0,4,779,0.6137468218803406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8337613344192505,1.0
739,776,64,8,0,1,9,750,0.5726938843727112,0.15070785582065582,0.15070785582065582,0.15070785582065582,0.15070785582065582,0.15070785582065582,1.0,0.15070785582065582,0.15070785582065582,0.9499232172966003,0.9499232769012451,0.5097181797027588,0.43829241394996643,0.998081386089325,0.125,4.0,0.830111563205719,1.0
740,777,64,9,0,1,5,564,0.6417152285575867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8379077315330505,1.0
741,778,64,10,1,0,8,655,0.7583566308021545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.7935299873352051,1.0
742,779,64,11,0,1,9,744,0.5939051508903503,0.4362649619579315,0.1314954161643982,0.7410345077514648,0.1893608719110489,0.1314954161643982,0.43405020236968994,0.4362649619579315,0.1893608719110489,0.8954432606697083,0.4521139860153198,0.6659482717514038,0.2545553147792816,0.9981988668441772,0.25,4.0,0.7852163910865784,1.0
743,780,65,0,0,1,8,367,0.2463969588279724,0.2396751344203949,0.2723511755466461,0.3482098877429962,0.018511231988668442,0.0254406426101923,0.07723469287157059,0.2396751344203949,0.018511231988668442,0.7561049461364746,0.1187465563416481,0.8145819902420044,0.054438237100839615,0.9950443506240845,0.8571428656578064,3.857142925262451,0.8710768818855286,1.0
744,781,65,1,0,1,9,573,0.4561174511909485,0.45103320479393005,0.4440416395664215,0.6690136194229126,0.025207575410604477,0.08617046475410461,0.05588851124048233,0.45103320479393005,0.025207575410604477,0.6325914263725281,0.05098513141274452,0.8387011289596558,0.01859995536506176,0.9932350516319275,0.875,3.625,0.8492288589477539,1.0
